UTCdate_____	UTCtime___	UTCsec____	GPSLong	GPSLat	GPSAlt	GPSTDiff	GPShdop	BaroYoung
"02.06.2022"	"10:04:49"	1654164289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:05:49"	1654164349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"10:06:49"	1654164409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:07:49"	1654164469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:08:49"	1654164529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:09:49"	1654164589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"10:10:49"	1654164649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:11:49"	1654164709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"10:12:49"	1654164769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:13:49"	1654164829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:14:49"	1654164889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:15:49"	1654164949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"10:16:49"	1654165009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9944e+02
"02.06.2022"	"10:17:49"	1654165069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"10:18:49"	1654165129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:19:49"	1654165189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:20:49"	1654165249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:21:49"	1654165309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:22:49"	1654165369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"10:23:49"	1654165429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:24:49"	1654165489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:25:49"	1654165549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:26:49"	1654165609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:27:49"	1654165669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:28:49"	1654165729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"10:29:49"	1654165789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:30:49"	1654165849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"10:31:49"	1654165909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"10:32:49"	1654165969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:33:49"	1654166029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"10:34:49"	1654166089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:35:49"	1654166149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:36:49"	1654166209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:37:49"	1654166269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:38:49"	1654166329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"10:39:49"	1654166389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:40:49"	1654166449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"10:41:49"	1654166509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"10:42:49"	1654166569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"10:43:49"	1654166629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:44:49"	1654166689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:45:49"	1654166749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:46:49"	1654166809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"10:47:49"	1654166869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:48:49"	1654166929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"10:49:49"	1654166989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"10:50:49"	1654167049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"10:51:49"	1654167109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"10:52:49"	1654167169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:53:49"	1654167229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"10:54:49"	1654167289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:55:49"	1654167349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"10:56:49"	1654167409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:57:49"	1654167469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"10:58:49"	1654167529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"10:59:49"	1654167589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"11:00:49"	1654167649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"11:01:49"	1654167709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"11:02:49"	1654167769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"11:03:49"	1654167829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9970e+02
"02.06.2022"	"11:04:49"	1654167889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9972e+02
"02.06.2022"	"11:05:49"	1654167949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9946e+02
"02.06.2022"	"11:06:49"	1654168009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"11:07:49"	1654168069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9946e+02
"02.06.2022"	"11:08:49"	1654168129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"11:09:49"	1654168189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"11:10:49"	1654168249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"11:11:49"	1654168309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"11:12:49"	1654168369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"11:13:49"	1654168429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9940e+02
"02.06.2022"	"11:14:49"	1654168489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"11:15:49"	1654168549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9940e+02
"02.06.2022"	"11:16:49"	1654168609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"11:17:49"	1654168669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"11:18:49"	1654168729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"11:19:49"	1654168789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"11:20:49"	1654168849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"11:21:49"	1654168909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"11:22:49"	1654168969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"11:23:49"	1654169029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9964e+02
"02.06.2022"	"11:24:49"	1654169089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"11:25:49"	1654169149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"11:26:49"	1654169209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"11:27:49"	1654169269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"11:28:49"	1654169329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:29:49"	1654169389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"11:30:49"	1654169449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"11:31:49"	1654169509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"11:32:49"	1654169569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:33:49"	1654169629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:34:49"	1654169689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9960e+02
"02.06.2022"	"11:35:49"	1654169749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"11:36:49"	1654169809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9964e+02
"02.06.2022"	"11:37:49"	1654169869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9961e+02
"02.06.2022"	"11:38:49"	1654169929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"11:39:49"	1654169989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"11:40:49"	1654170049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"11:41:49"	1654170109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"11:42:49"	1654170169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"11:43:49"	1654170229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"11:44:49"	1654170289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"11:45:49"	1654170349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"11:46:49"	1654170409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9936e+02
"02.06.2022"	"11:47:49"	1654170469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9964e+02
"02.06.2022"	"11:48:49"	1654170529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9961e+02
"02.06.2022"	"11:49:49"	1654170589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"11:50:49"	1654170649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"11:51:49"	1654170709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9924e+02
"02.06.2022"	"11:52:49"	1654170769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:53:49"	1654170829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9929e+02
"02.06.2022"	"11:54:49"	1654170889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"11:55:49"	1654170949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:56:49"	1654171009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:57:49"	1654171069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"11:58:49"	1654171129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"11:59:49"	1654171189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"12:00:49"	1654171249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"12:01:49"	1654171309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"12:02:49"	1654171369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"12:03:49"	1654171429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"12:04:49"	1654171489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"12:05:49"	1654171549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"12:06:49"	1654171609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9929e+02
"02.06.2022"	"12:07:49"	1654171669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"12:08:49"	1654171729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"12:09:49"	1654171789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"12:10:49"	1654171849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"12:11:49"	1654171909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"12:12:49"	1654171969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"12:13:49"	1654172029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"12:14:49"	1654172089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"12:15:49"	1654172149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"12:16:49"	1654172209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"12:17:49"	1654172269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9958e+02
"02.06.2022"	"12:18:49"	1654172329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"12:19:49"	1654172389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9957e+02
"02.06.2022"	"12:20:49"	1654172449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"12:21:49"	1654172509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9924e+02
"02.06.2022"	"12:22:49"	1654172569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9922e+02
"02.06.2022"	"12:23:49"	1654172629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9921e+02
"02.06.2022"	"12:24:49"	1654172689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9918e+02
"02.06.2022"	"12:25:49"	1654172749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9918e+02
"02.06.2022"	"12:26:49"	1654172809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9915e+02
"02.06.2022"	"12:27:49"	1654172869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9908e+02
"02.06.2022"	"12:28:49"	1654172929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9911e+02
"02.06.2022"	"12:29:49"	1654172989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9910e+02
"02.06.2022"	"12:30:49"	1654173049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9916e+02
"02.06.2022"	"12:31:49"	1654173109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9911e+02
"02.06.2022"	"12:32:49"	1654173169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9912e+02
"02.06.2022"	"12:33:49"	1654173229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9911e+02
"02.06.2022"	"12:34:49"	1654173289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9910e+02
"02.06.2022"	"12:35:49"	1654173349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9913e+02
"02.06.2022"	"12:36:49"	1654173409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9911e+02
"02.06.2022"	"12:37:49"	1654173469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9909e+02
"02.06.2022"	"12:38:49"	1654173529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9916e+02
"02.06.2022"	"12:39:49"	1654173589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9916e+02
"02.06.2022"	"12:40:49"	1654173649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"12:41:49"	1654173709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"12:42:49"	1654173769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9920e+02
"02.06.2022"	"12:43:49"	1654173829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9918e+02
"02.06.2022"	"12:44:49"	1654173889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9922e+02
"02.06.2022"	"12:45:49"	1654173949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9921e+02
"02.06.2022"	"12:46:49"	1654174009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9921e+02
"02.06.2022"	"12:47:49"	1654174069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"12:48:49"	1654174129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9918e+02
"02.06.2022"	"12:49:49"	1654174189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9918e+02
"02.06.2022"	"12:50:49"	1654174249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9915e+02
"02.06.2022"	"12:51:49"	1654174309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9915e+02
"02.06.2022"	"12:52:49"	1654174369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"12:53:49"	1654174429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9912e+02
"02.06.2022"	"12:54:49"	1654174489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9910e+02
"02.06.2022"	"12:55:49"	1654174549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9909e+02
"02.06.2022"	"12:56:49"	1654174609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9905e+02
"02.06.2022"	"12:57:49"	1654174669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9908e+02
"02.06.2022"	"12:58:49"	1654174729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9903e+02
"02.06.2022"	"12:59:49"	1654174789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9901e+02
"02.06.2022"	"13:00:49"	1654174849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9904e+02
"02.06.2022"	"13:01:49"	1654174909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9929e+02
"02.06.2022"	"13:02:49"	1654174969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"13:03:49"	1654175029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"13:04:49"	1654175089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9927e+02
"02.06.2022"	"13:05:49"	1654175149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"13:06:49"	1654175209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9925e+02
