METADATA
##########
utc,ma_app_sza,ma_azimuth,ma_gnd_p,ma_gnd_t,ma_xair,ma_xch4,ma_xch4_s5p,ma_xco,ma_xco2,ma_xh2o,mb_app_sza,mb_azimuth,mb_gnd_p,mb_gnd_t,mb_xair,mb_xch4,mb_xch4_s5p,mb_xco,mb_xco2,mb_xh2o,mc_app_sza,mc_azimuth,mc_gnd_p,mc_gnd_t,mc_xair,mc_xch4,mc_xch4_s5p,mc_xco,mc_xco2,mc_xh2o,md_app_sza,md_azimuth,md_gnd_p,md_gnd_t,md_xair,md_xch4,md_xch4_s5p,md_xco,md_xco2,md_xh2o,me_app_sza,me_azimuth,me_gnd_p,me_gnd_t,me_xair,me_xch4,me_xch4_s5p,me_xco,me_xco2,me_xh2o
2021-01-01 11:11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.97,-1.4066666666666665,940.0933333333334,274.48,0.999907,1.87708,0.0,0.0,415.3376666666666,1311.6033333333335
2021-01-01 11:12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.97,-1.18,940.085,274.48,0.9997105000000001,1.8777475,0.0,0.0,415.34225,1310.055
2021-01-01 11:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.965,-0.915,940.085,274.48,1.0002825,1.8768225,0.0,0.0,415.19325,1313.4850000000001
2021-01-01 11:14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,-0.65,940.075,274.48,0.999735,1.8776975,0.0,0.0,415.375,1314.725
2021-01-01 11:15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,-0.42333333333333334,940.07,274.48,0.9997189999999999,1.87755,0.0,0.0,415.307,1316.4466666666667
2021-01-01 11:16:00,71.06,-0.19,944.35,274.69,0.9973525000000001,1.8778350000000001,0.0,0.0,414.3725,1355.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.03,-0.35,942.59,274.22,0.997319,1.87943,0.0,0.0,414.371,1374.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,-0.195,940.065,274.48,0.999463,1.8784524999999999,0.0,0.0,415.41525,1316.8899999999999
2021-01-01 11:17:00,71.06,0.045000000000000005,944.36,274.69,0.996305,1.8801299999999999,0.0,0.0,414.847,1358.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,0.07,940.06,274.48,0.99952875,1.87825,0.0,0.0,415.50375,1314.745
2021-01-01 11:18:00,71.06,0.31000000000000005,944.345,274.69,0.996329,1.879695,0.0,0.0,414.367,1363.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.03,0.15,942.58,274.22,0.997294,1.87933,0.0,0.0,414.262,1366.65,71.17,0.33,951.41,274.99,0.998607,1.8836,0.0,0.0,414.669,1401.2,70.96,0.29666666666666663,940.06,274.48,0.9995773333333333,1.87751,0.0,0.0,415.4406666666667,1313.1899999999998
2021-01-01 11:19:00,71.0625,0.49,944.3325,274.69,0.99623575,1.878825,0.0,0.0,414.3715,1362.9175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.03,0.36,942.565,274.22,0.9969325,1.8800025,0.0,0.0,414.685,1366.88,71.17,0.42000000000000004,951.41,274.99,0.9983565000000001,1.88282,0.0,0.0,415.065,1402.8000000000002,70.96,0.5275,940.06,274.48,0.99976225,1.8778125,0.0,0.0,415.33975,1313.67
2021-01-01 11:20:00,71.07,0.7275,944.33,274.69,0.9965125,1.8778650000000001,0.0,0.0,414.19375,1361.1975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.96,0.7949999999999999,940.065,274.48,0.9999505,1.877915,0.0,0.0,415.42575,1314.975
2021-01-01 11:21:00,71.07,0.99,944.332,274.69,0.9967157999999999,1.878294,0.0,0.0,414.1896,1359.6979999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.04,0.74,942.54,274.22,0.997546,1.88003,0.0,0.0,414.537,1373.66,71.17500000000001,0.96,951.41,274.99,0.998499,1.8838249999999999,0.0,0.0,414.9815,1396.88,70.97,1.055,940.065,274.48,1.00008075,1.8775,0.0,0.0,415.28700000000003,1316.9975
2021-01-01 11:22:00,71.07,1.29,944.3366666666667,274.69,0.9963646666666666,1.8791866666666666,0.0,0.0,414.4436666666666,1358.7666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.04,1.16,942.53,274.22,0.996281,1.8803,0.0,0.0,414.482,1374.0,71.18,1.2,951.4033333333333,274.99,0.9985136666666667,1.8832666666666666,0.0,0.0,414.97333333333336,1396.95,70.97,1.2833333333333334,940.06,274.48,0.9999803333333332,1.8780466666666669,0.0,0.0,415.3776666666667,1321.8400000000001
2021-01-01 11:23:00,71.0775,1.5,944.33,274.69,0.99653475,1.878275,1.8751275,0.09732565,414.2645,1361.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.04,1.22,942.52,274.22,0.99637,1.87985,0.0,0.0,414.724,1376.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.97,1.4833333333333334,940.06,274.48,0.9997283333333334,1.8784333333333334,0.0,0.0,415.4676666666667,1324.39
2021-01-01 11:24:00,71.08,1.7349999999999999,944.3325,274.69,0.9967345,1.877985,1.874795,0.09697510000000001,414.105,1362.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.05,1.51,942.5,274.22,0.9965575,1.879885,0.0,0.0,414.5575,1373.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.98,1.7825,940.06,274.48,0.99988325,1.87798,0.0,0.0,415.39549999999997,1327.4675
2021-01-01 11:25:00,71.0875,1.97,944.3475000000001,274.69,0.99645525,1.879205,1.87605,0.09744375,414.3635,1357.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.05,1.8,942.4866666666667,274.22,0.9968,1.8794933333333332,0.0,0.0,414.5216666666667,1369.8999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.98333333333333,2.0233333333333334,940.06,274.48,1.000086,1.8780666666666666,0.0,0.0,415.3833333333334,1330.09
2021-01-01 11:26:00,71.09,2.18,944.35,274.69,0.9965413333333334,1.8792566666666666,1.25049,0.06492406666666667,414.298,1361.3666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.06,1.98,942.485,274.22,0.9965505,1.8806699999999998,0.0,0.0,414.677,1369.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.99,2.2525,940.06,274.48,1.0000452499999999,1.8779575,0.0,0.0,415.41774999999996,1330.745
2021-01-01 11:27:00,71.1,2.53,944.34,274.69,0.997099,1.87916,1.8756,0.0979861,414.423,1352.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.06,2.25,942.4766666666668,274.22,0.9967483333333332,1.88004,0.0,0.0,414.5713333333333,1370.9566666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.99666666666667,2.483333333333333,940.0566666666667,274.48,0.9997159999999999,1.87869,0.0,0.0,415.52233333333334,1330.6733333333334
2021-01-01 11:28:00,71.10499999999999,2.6799999999999997,944.3325,274.69,0.99655125,1.8792125,1.87632,0.0975981,414.5465,1354.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07,2.43,942.47,274.22,0.995807,1.88229,0.0,0.0,415.011,1373.01,71.21,2.6999999999999997,951.38,274.99,0.9986933333333333,1.88174,1.8850333333333333,0.09884926666666667,414.7676666666666,1390.7366666666667,71.0025,2.7225,940.055,274.48,1.0001525,1.8777125,0.0,0.0,415.33325,1326.035
2021-01-01 11:29:00,71.1125,2.92,944.33,274.69,0.99652025,1.878865,1.875955,0.0975949,414.51550000000003,1355.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.08,2.81,942.4500000000002,274.22,0.9966753333333335,1.87998,0.0,0.0,414.6123333333333,1375.4766666666667,71.22,2.9050000000000002,951.3725,274.99,0.99851325,1.88252,1.8856,0.09881825,414.82725,1391.795,71.01,2.966666666666667,940.0566666666667,274.48,0.9998083333333333,1.8784966666666667,0.0,0.0,415.62399999999997,1328.2933333333333
2021-01-01 11:30:00,71.1225,3.16,944.33,274.69,0.996658,1.87795,1.8748425,0.09723365,414.24625000000003,1360.9575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.09,3.05,942.45,274.22,0.995985,1.88039,0.0,0.0,414.849,1378.38,71.2275,3.1399999999999997,951.37,274.99,0.9983960000000001,1.882595,1.8858325,0.09860545,414.85425,1394.7,71.02,3.2025,940.05,274.48,0.999804,1.8780525,0.0,0.0,415.49825,1327.2925
2021-01-01 11:31:00,71.1325,3.4000000000000004,944.3275000000001,274.69,0.99668875,1.87896,1.875335,0.097457875,414.34925,1355.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0975,3.26,942.45,274.22,0.99620875,1.8805975,0.0,0.0,414.778,1377.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0325,3.475,940.045,274.48,1.000016,1.8777025,0.0,0.0,415.4855,1322.4325
2021-01-01 11:32:00,71.144,3.6659999999999995,944.3119999999999,274.69,0.9965876,1.8793739999999999,1.87624,0.09763922,414.53420000000006,1348.9279999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.1,3.41,942.44,274.22,0.996674,1.87963,0.0,0.0,414.57,1374.55,71.25,3.71,951.37,274.99,0.998273,1.88385,1.88655,0.0985425,415.066,1397.23,71.04,3.706666666666667,940.04,274.48,0.9995826666666666,1.87787,0.0,0.0,415.52233333333334,1319.5733333333335
2021-01-01 11:33:00,71.155,3.9299999999999997,944.305,274.69,0.99650175,1.8797025,1.8762525,0.09766999999999999,414.48625000000004,1343.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.1175,3.755,942.4124999999999,274.22,0.99632225,1.880375,0.0,0.0,414.75325,1376.1875,71.25750000000001,3.8600000000000003,951.37,274.99,0.99840475,1.883035,1.8857599999999999,0.098806125,415.0155,1398.0625,71.0525,3.945,940.03,274.48,0.999787,1.8780075,0.0,0.0,415.50675,1315.0925
2021-01-01 11:34:00,71.16499999999999,4.17,944.2874999999999,274.69,0.99652025,1.8792625,1.8759649999999999,0.0972327,414.4335,1345.8525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.1275,4.0,942.41,274.22,0.9963934999999999,1.880405,0.0,0.0,414.7635,1378.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.06333333333333,4.19,940.0166666666668,274.48,0.999999,1.8785666666666667,0.0,0.0,415.54133333333334,1316.2266666666667
2021-01-01 11:35:00,71.17750000000001,4.41,944.2674999999999,274.69,0.9962624999999999,1.8795475000000001,1.8768449999999999,0.097763475,414.4655,1347.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.14,4.23,942.3966666666666,274.22,0.9962486666666667,1.8807266666666667,0.0,0.0,414.7246666666667,1381.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07499999999999,4.422499999999999,940.01,274.48,1.000012,1.8784675,0.0,0.0,415.6075,1319.3200000000002
2021-01-01 11:36:00,71.1925,4.6425,944.2425000000001,274.69,0.99677875,1.878855,1.876415,0.097785625,414.40025,1350.1475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.155,4.48,942.395,274.22,0.9963085,1.879665,0.0,0.0,414.63800000000003,1380.37,71.3,4.673333333333333,951.3466666666667,274.99,0.9985423333333333,1.8824366666666668,1.88523,0.09864830000000001,414.834,1397.006666666667,71.08666666666666,4.663333333333333,940.0066666666667,274.48,1.000167,1.8780933333333334,0.0,0.0,415.49466666666666,1329.1000000000001
2021-01-01 11:37:00,71.205,4.88,944.24,274.69,0.9965725,1.879125,1.87635,0.09781519999999999,414.52,1354.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.16499999999999,4.72,942.3924999999999,274.22,0.99635875,1.87985,0.0,0.0,414.61525,1378.625,71.3125,4.88,951.335,274.99,0.99848775,1.8829575,1.885925,0.099027025,414.98325,1396.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:38:00,71.2175,5.1175,944.23,274.69,0.99673375,1.87948,1.876025,0.0976767,414.42125,1352.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.18,4.975,942.39,274.22,0.9967265,1.879955,0.0,0.0,414.6605,1379.185,71.32499999999999,5.1175,951.33,274.99,0.9985165,1.882365,1.88554,0.098517925,414.88375,1397.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:39:00,71.235,5.359999999999999,944.23,274.69,0.9966152500000001,1.879405,1.87662,0.097835725,414.4465,1353.3775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.195,5.22,942.39,274.22,0.99654475,1.87948,0.0,0.0,414.55275,1381.7525,71.34,5.35,951.315,274.99,0.9985284999999999,1.8826275,1.885715,0.098729125,414.9785,1400.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:40:00,71.25,5.5975,944.2375,274.69,0.9967765,1.878875,1.8763,0.0977491,414.448,1355.4725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.205,5.4,942.39,274.22,0.996345,1.880465,0.0,0.0,414.5575,1383.125,71.35499999999999,5.59,951.3175,274.99,0.998392,1.8834,1.8859375,0.09865974999999999,414.95074999999997,1404.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:41:00,71.265,5.83,944.225,274.69,0.99623975,1.8799525,1.87754,0.09784277499999999,414.62125,1358.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.3725,5.84,951.3275000000001,274.99,0.9984882500000001,1.8827175,1.886045,0.09850215,414.93175,1408.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:42:00,71.2825,6.07,944.2375,274.69,0.996625,1.8794625,1.876535,0.0976919,414.5385,1361.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.39,6.08,951.32,274.99,0.99869425,1.8825375,1.8861975,0.09867965,414.871,1410.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:43:00,71.3,6.3100000000000005,944.2475,274.69,0.9966555,1.8794825,0.0,0.0,414.53274999999996,1366.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.405,6.315,951.2974999999999,274.99,0.9983960000000001,1.88403,1.88656,0.098743525,415.1565,1411.6725000000001,71.20333333333333,6.3933333333333335,939.98,274.48,0.9999356666666666,1.8772833333333334,0.0,0.0,415.4293333333333,1346.0966666666666
2021-01-01 11:44:00,71.32,6.578,944.234,274.69,0.9960983999999999,1.880002,0.0,0.0,414.6914,1366.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.42500000000001,6.55,951.2825,274.99,0.9985015,1.8832275,1.88635,0.0988472,414.92125,1411.4475,71.22,6.613333333333333,939.9900000000001,274.48,1.0000126666666667,1.87809,0.0,0.0,415.6333333333334,1348.1466666666668
2021-01-01 11:45:00,71.34,6.84,944.2375,274.69,0.99686725,1.87914,0.0,0.0,414.48175000000003,1366.8375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.445,6.79,951.28,274.99,0.9984265,1.883665,1.8858325,0.09843945,414.95975,1410.6399999999999,71.23666666666666,6.853333333333333,939.9866666666667,274.48,1.0000736666666665,1.8781966666666667,0.0,0.0,415.6366666666667,1347.41
2021-01-01 11:46:00,71.36,7.08,944.225,274.69,0.99672275,1.88037,0.46922,0.024467625,414.72925,1367.7875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.465,7.047499999999999,951.265,274.99,0.99854,1.8826450000000001,1.8855125,0.097885125,414.8795,1408.6775,71.26,7.07,939.96,274.48,1.0004113333333333,1.8782500000000002,0.0,0.0,415.723,1345.9933333333333
2021-01-01 11:47:00,71.38,7.3175,944.2125000000001,274.69,0.9966675,1.87972,1.876955,0.098033525,414.61525,1367.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.485,7.28,951.275,274.99,0.9984999999999999,1.8826,1.88552,0.098154425,414.71299999999997,1409.5675,71.28,7.38,939.96,274.48,1.00133,1.87858,0.0,0.0,415.706,1349.02
2021-01-01 11:48:00,71.4025,7.55,944.2,274.69,0.99674375,1.8792725,1.8761525000000001,0.0978758,414.50675,1366.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.505,7.52,951.28,274.99,0.9983355,1.8831975,1.8859625,0.09835535000000001,414.95275000000004,1412.5275000000001,71.31,7.71,939.97,274.48,0.999826,1.87854,0.0,0.0,415.653,1352.07
2021-01-01 11:49:00,71.42500000000001,7.79,944.2,274.69,0.9966655,1.8793950000000001,1.87642,0.0977831,414.5425,1368.0925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.5275,7.76,951.28,274.99,0.99833525,1.883205,1.8863325,0.0985475,414.914,1414.3975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:50:00,71.44749999999999,8.0275,944.1875,274.69,0.996553,1.879735,1.8764325,0.0979238,414.64075,1365.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.55,7.9975000000000005,951.2874999999999,274.99,0.9984665,1.8824575000000001,1.88578,0.098565975,414.76425,1416.6975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:51:00,71.47,8.2625,944.1724999999999,274.69,0.996731,1.87979,1.8765450000000001,0.097886675,414.64075,1361.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.57499999999999,8.25,951.29,274.99,0.99838475,1.8826675000000002,1.88608,0.098283025,414.70325,1416.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:52:00,71.4925,8.5,944.17,274.69,0.9966222499999999,1.88018,1.87671,0.097984425,414.59875,1362.5075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.5975,8.49,951.275,274.99,0.998185,1.882655,0.9429749999999999,0.04907645,414.73199999999997,1417.5725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:53:00,71.5175,8.74,944.17,274.69,0.996694,1.8802975,1.876665,0.0979653,414.49649999999997,1364.4975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.6225,8.73,951.255,274.99,0.99795325,1.88351,0.9433125,0.0490992,414.9205,1413.4850000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:54:00,71.5425,8.98,944.17,274.69,0.99659875,1.8801075,1.8774175,0.09806515,414.61375,1368.8075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.65,8.97,951.2425000000001,274.99,0.997924,1.88276,0.0,0.0,414.71925,1409.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:55:00,71.57,9.22,944.17,274.69,0.9963385,1.8798825,1.8771975,0.097884675,414.66875000000005,1369.2150000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.6725,9.21,951.2325000000001,274.99,0.998035,1.882835,0.0,0.0,414.712,1408.795,71.48,9.36,939.94,274.48,1.00007,1.8782,0.0,0.0,415.875,1342.89
2021-01-01 11:56:00,71.5975,9.45,944.17,274.69,0.996256,1.88071,1.87737,0.097809075,414.67125,1370.4825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.7025,9.47,951.2225000000001,274.99,0.9978815,1.8832175,0.0,0.0,414.78774999999996,1409.7625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:57:00,71.626,9.718,944.182,274.69,0.996406,1.880168,1.877118,0.09791226,414.67879999999997,1370.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.73,9.71,951.2125000000001,274.99,0.99861725,1.8831925,0.0,0.0,414.76875,1412.0949999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:58:00,71.6575,9.98,944.1875,274.69,0.996528,1.8794300000000002,1.8769925,0.09796585,414.56275,1372.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.76,9.95,951.2025000000001,274.99,0.999084,1.881245,0.0,0.0,414.56100000000004,1413.2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 11:59:00,71.6875,10.22,944.1875,274.69,0.99631325,1.8802050000000001,1.8779775,0.09788255,414.71875,1373.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.79,10.2,951.2,274.99,0.998297,1.88285,0.0,0.0,414.84250000000003,1415.5049999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 12:00:00,71.715,10.455,944.2025000000001,274.69,0.99639775,1.8809,0.0,0.0,414.83175,1374.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.8175,10.44,951.2,274.99,0.9985167500000001,1.882605,0.0,0.0,414.64599999999996,1415.405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 12:01:00,71.745,10.69,944.1825,274.69,0.9965517500000001,1.8808449999999999,0.0,0.0,414.78,1377.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.85333333333334,10.706666666666669,951.19,274.99,1.0002803333333334,1.88174,0.0,0.0,414.5493333333334,1417.7833333333335,71.64333333333333,10.709999999999999,939.92,274.48,1.0006433333333333,1.8773833333333334,0.0,0.0,415.546,1345.27
2021-01-01 12:02:00,71.775,10.925,944.17,274.69,0.99648075,1.88095,0.0,0.0,414.79675,1377.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.88,10.91,951.19,274.99,0.99996325,1.88313,0.0,0.0,414.81675,1419.0525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 12:03:00,71.81,11.183333333333332,944.1566666666666,274.69,0.9965103333333333,1.8817200000000003,0.0,0.0,415.0306666666667,1382.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.905,11.11,951.195,274.99,0.998487,1.88475,0.0,0.0,414.87699999999995,1418.8400000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 12:04:00,71.8425,11.4175,944.15,274.69,0.99689125,1.8804525,0.0,0.0,414.76425,1388.1375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.94666666666667,11.4,951.21,274.99,0.9980159999999999,1.8833033333333333,0.0,0.0,414.90200000000004,1414.8400000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
